,Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
1994,2022-07-19,24.8,34.0,28.6,73.0,0.0,7.8,5.0,110.0,2.0,E 
1995,2022-07-20,23.4,33.8,28.6,72.0,0.0,9.6,5.0,90.0,3.0,C 
1996,2022-07-21,21.2,35.2,28.8,71.0,0.0,10.4,6.0,80.0,2.0,C 
1997,2022-07-22,24.2,33.4,29.0,72.0,0.0,8.7,6.0,50.0,3.0,E 
1998,2022-07-23,24.8,33.8,28.2,78.0,0.0,5.2,6.0,60.0,3.0,E 
1999,2022-07-24,23.8,33.8,28.5,78.0,0.0,6.8,4.0,300.0,2.0,W 
2000,2022-07-25,22.8,33.4,27.75,74.5,0.0,7.75,4.0,210.0,1.5,
2001,2022-07-26,21.8,33.0,27.0,71.0,0.0,8.7,4.0,120.0,1.0,C 
2002,2022-07-27,24.0,33.8,28.7,71.0,0.0,10.5,8.0,110.0,3.0,E 
2003,2022-07-28,26.2,33.8,29.4,68.0,0.0,9.0,6.0,80.0,2.0,E 
2004,2022-07-29,25.6,33.4,29.0,66.0,0.0,9.2,6.0,150.0,3.0,E 
2005,2022-07-30,23.8,32.8,27.7,76.0,0.0,7.6,5.0,90.0,2.0,C 
2006,2022-07-31,23.6,33.8,27.8,76.0,0.0,9.6,8.0,330.0,2.0,C 
2007,2022-08-01,25.2,33.6,28.5,75.0,0.0,8.7,6.0,290.0,3.0,E 
2008,2022-08-02,24.4,33.8,28.8,72.0,0.0,10.4,7.0,100.0,3.0,E 
2009,2022-08-03,26.8,33.6,29.7,73.0,0.0,6.6,8.0,120.0,3.0,E 
2010,2022-08-04,25.0,33.0,28.3,81.0,0.0,8.3,4.0,360.0,2.0,C 
2011,2022-08-05,22.0,32.8,27.0,78.0,0.8,8.2,5.0,360.0,1.0,C 
2012,2022-08-06,23.2,32.2,27.8,75.0,0.0,9.9,4.0,360.0,2.0,C 
2013,2022-08-07,23.8,33.2,28.3,80.0,0.0,9.6,4.0,300.0,2.0,C 
2014,2022-08-08,23.0,34.4,28.9,70.0,0.0,7.3,4.0,300.0,2.0,C 
2015,2022-08-09,23.8,34.8,28.5,72.0,0.0,7.2,6.0,90.0,2.0,C 
2016,2022-08-10,24.0,34.4,28.5,76.0,0.0,9.2,6.0,30.0,3.0,E 
2017,2022-08-11,25.4,34.2,29.4,72.0,2.3,4.8,8.0,100.0,3.0,C 
2018,2022-08-12,25.6,33.4,28.5,79.0,0.0,9.9,7.0,90.0,3.0,E 
2019,2022-08-13,25.4,34.0,28.1,82.0,0.0,8.1,11.0,220.0,3.0,E 
2020,2022-08-14,22.2,33.0,27.4,81.0,29.0,6.5,5.0,80.0,2.0,C 
2021,2022-08-15,26.2,32.0,28.8,78.0,0.0,6.8,5.0,20.0,2.0,E 
2022,2022-08-16,23.2,33.6,28.9,80.0,29.5,5.0,4.0,130.0,2.0,C 
2023,2022-08-17,24.8,33.6,29.3,70.0,0.0,9.2,6.0,90.0,4.0,E 
2024,2022-08-18,25.0,34.0,28.3,68.0,0.0,10.0,6.0,120.0,4.0,SE
2025,2022-08-19,24.2,34.4,29.6,70.0,2.4,8.2,8.0,70.0,3.0,E 
2026,2022-08-20,23.8,33.8,28.5,69.0,0.0,9.4,6.0,100.0,3.0,E 
2027,2022-08-21,25.6,34.0,28.6,74.0,2.5,9.8,4.0,350.0,2.0,C 
2028,2022-08-22,24.9,34.2,28.7,74.0,1.25,9.100000000000001,5.0,205.0,2.5,
2029,2022-08-23,24.2,34.4,28.8,74.0,0.0,8.4,6.0,60.0,3.0,E 
2030,2022-08-24,24.0,34.0,29.8,61.0,0.4,0.0,8.0,90.0,4.0,E 
2031,2022-08-25,24.2,34.0,29.0,64.0,0.0,9.7,7.0,120.0,3.0,E 
2032,2022-08-26,24.7,34.3,28.95,69.0,0.0,9.45,6.0,115.0,2.5,
2033,2022-08-27,25.2,34.6,28.9,74.0,0.0,9.2,5.0,110.0,2.0,NE
2034,2022-08-28,23.2,32.8,27.8,76.0,6.8,8.5,4.0,350.0,1.0,C 
2035,2022-08-29,22.8,33.8,28.4,68.0,0.0,3.8,5.0,110.0,2.0,C 
2036,2022-08-30,23.4,32.8,28.3,78.0,0.0,6.4,5.0,340.0,2.0,C 
2037,2022-08-31,24.6,32.6,28.1,85.0,8.6,7.8,4.0,340.0,2.0,N 
2038,2022-09-01,25.6,34.4,29.7,71.0,4.3,4.1,8.0,100.0,4.0,SE
2039,2022-09-02,26.2,34.2,30.1,72.0,0.0,6.3,6.0,120.0,3.0,SE
2040,2022-09-03,25.2,33.0,28.8,78.0,0.0,10.3,6.0,340.0,2.0,C 
2041,2022-09-04,24.4,33.2,28.4,75.0,0.0,7.0,5.0,350.0,2.0,C 
2042,2022-09-05,24.8,33.2,28.4,79.0,0.0,5.7,6.0,40.0,2.0,C 
2043,2022-09-06,24.8,34.0,28.9,80.0,3.0,4.2,9.0,340.0,3.0,SE
2044,2022-09-07,25.4,35.0,29.9,73.0,0.0,8.8,10.0,340.0,4.0,E 
2045,2022-09-08,24.4,32.0,27.6,85.0,19.0,7.9,4.0,360.0,2.0,N 
2046,2022-09-09,25.0,32.2,28.3,81.0,0.0,2.3,5.0,90.0,3.0,C 
2047,2022-09-10,23.4,32.2,27.7,82.0,23.0,7.8,5.0,360.0,2.0,C 
2048,2022-09-11,23.4,33.2,27.8,81.0,39.5,7.4,5.0,100.0,2.0,C 
2049,2022-09-12,25.0,33.2,29.3,74.0,3.6,8.4,7.0,110.0,2.0,C 
2050,2022-09-13,24.4,33.0,29.1,76.0,0.0,10.4,7.0,180.0,3.0,C 
2051,2022-09-14,23.8,33.2,28.9,77.0,3.7,9.9,4.0,290.0,2.0,N 
2052,2022-09-15,23.6,34.6,28.9,76.0,0.0,9.1,5.0,340.0,2.0,NW
2053,2022-09-16,24.8,34.6,29.2,72.0,1.5,9.4,7.0,120.0,3.0,E 
2054,2022-09-17,23.6,35.4,29.1,72.0,18.8,7.9,6.0,140.0,2.0,C 
2055,2022-09-18,24.6,36.0,29.9,67.0,0.0,9.9,5.0,170.0,2.0,C 
2056,2022-09-19,24.0,33.4,28.7,71.0,0.0,10.4,5.0,300.0,2.0,C 
2057,2022-09-20,24.2,34.2,29.0,74.0,2.0,10.0,5.0,100.0,2.0,C 
2058,2022-09-21,24.8,33.2,28.4,76.0,0.0,4.5,5.0,290.0,2.0,C 
2059,2022-09-22,25.4,35.2,28.8,79.0,0.0,4.6,5.0,120.0,2.0,SE
2060,2022-09-23,24.4,34.4,28.9,76.0,6.4,7.0,5.0,280.0,2.0,N 
2061,2022-09-24,24.0,34.8,29.1,77.0,3.2,7.0,4.0,160.0,2.0,N 
2062,2022-09-25,23.2,35.6,30.1,67.0,0.0,7.6,6.0,130.0,2.0,C 
2063,2022-09-26,24.6,34.2,29.8,72.0,0.0,10.4,3.0,360.0,2.0,NW
2064,2022-09-27,23.4,35.8,29.6,66.0,0.0,7.2,7.0,120.0,2.0,C 
2065,2022-09-28,24.6,35.6,29.5,66.0,0.0,9.2,8.0,80.0,3.0,E 
2066,2022-09-29,25.4,34.8,29.5,72.0,0.0,9.6,5.0,50.0,2.0,NE
2067,2022-09-30,24.4,33.4,29.3,73.0,0.0,8.5,5.0,120.0,2.0,SE
2068,2022-10-01,24.8,34.0,29.6,74.0,0.0,5.1,8.0,360.0,2.0,C 
2069,2022-10-02,26.4,32.8,29.0,78.0,0.0,8.5,4.0,330.0,2.0,W 
2070,2022-10-03,25.4,32.4,28.6,77.0,0.0,4.1,5.0,340.0,2.0,N 
2071,2022-10-04,26.2,32.4,28.2,79.0,0.0,4.5,4.0,340.0,2.0,N 
2072,2022-10-05,25.6,32.6,28.0,80.0,0.0,2.8,6.0,200.0,2.0,C 
2073,2022-10-06,24.2,33.8,27.5,82.0,25.0,5.7,5.0,100.0,2.0,C 
2074,2022-10-07,22.8,32.6,28.2,81.0,34.4,3.2,6.0,290.0,2.0,C 
2075,2022-10-08,25.6,33.8,27.8,85.0,0.4,6.5,6.0,210.0,2.0,C 
2076,2022-10-09,23.2,32.4,26.7,85.0,21.4,4.8,5.0,320.0,2.0,N 
2077,2022-10-10,23.2,32.0,27.0,85.0,18.4,4.6,13.0,0.0,3.0,N 
2078,2022-10-11,23.8,31.2,27.2,84.0,15.8,7.2,4.0,20.0,2.0,C 
2079,2022-10-12,23.4,32.2,26.8,85.0,0.4,3.9,4.0,350.0,1.0,C 
2080,2022-10-13,24.2,31.6,27.0,88.0,12.0,5.8,3.0,270.0,1.0,C 
2081,2022-10-14,25.0,33.8,27.7,84.0,5.6,4.7,5.0,260.0,1.0,C 
2082,2022-10-15,24.6,33.0,27.9,83.0,83.2,4.0,4.0,120.0,2.0,C 
2083,2022-10-16,25.0,34.8,29.5,77.0,7.2,4.1,5.0,90.0,2.0,C 
2084,2022-10-17,26.0,32.2,28.1,83.0,4.8,8.0,4.0,150.0,1.0,C 
2085,2022-10-18,25.0,30.8,27.2,87.0,3.5,2.4,4.0,340.0,1.0,N 
2086,2022-10-19,24.4,30.4,27.2,86.0,24.4,0.0,5.0,10.0,2.0,N 
2087,2022-10-20,24.4,32.4,29.0,78.0,0.0,1.7,7.0,20.0,3.0,N 
2088,2022-10-21,24.8,30.6,26.7,89.0,2.0,8.0,4.0,330.0,2.0,C 
2089,2022-10-22,23.8,30.4,27.8,82.0,5.0,0.6,4.0,330.0,1.0,C 
2090,2022-10-23,25.6,31.8,28.6,80.0,0.0,3.8,4.0,300.0,1.0,C 
2091,2022-10-24,25.4,31.8,27.1,87.0,0.0,4.6,3.0,280.0,1.0,SE
2092,2022-10-25,24.2,30.8,27.0,85.0,18.2,2.1,4.0,10.0,2.0,N 
2093,2022-10-26,23.8,30.8,27.5,85.0,15.0,0.0,4.0,200.0,1.0,C 
2094,2022-10-27,24.0,31.2,27.5,79.0,0.0,1.8,4.0,330.0,2.0,C 
2095,2022-10-28,25.0,32.8,28.9,74.0,0.0,7.0,5.0,340.0,2.0,C 
2096,2022-10-29,25.2,32.0,28.5,75.0,0.0,8.4,6.0,45.0,2.0,C 
2097,2022-10-30,24.2,32.2,28.8,71.0,0.0,4.8,5.0,350.0,1.0,C 
2098,2022-10-31,24.8,32.2,29.0,72.0,0.0,6.1,5.0,340.0,2.0,C 
2099,2022-11-01,24.2,32.0,28.2,78.0,0.0,6.8,4.0,340.0,2.0,C 
2100,2022-11-02,25.4,33.6,28.4,82.0,1.8,2.9,7.0,120.0,2.0,E 
2101,2022-11-03,25.4,32.8,29.2,77.0,2.2,6.3,4.0,0.0,1.0,C 
2102,2022-11-04,26.2,34.6,28.6,82.0,0.0,7.8,8.0,270.0,2.0,C 
2103,2022-11-05,21.6,32.0,28.4,82.0,64.0,6.5,6.0,130.0,2.0,N 
2104,2022-11-06,24.6,32.4,27.1,88.0,16.0,5.1,4.0,360.0,2.0,C 
2105,2022-11-07,23.8,31.4,27.8,78.0,92.0,4.9,4.0,60.0,2.0,C 
2106,2022-11-08,24.0,31.4,27.7,81.0,4.7,7.3,5.0,360.0,2.0,C 
2107,2022-11-09,24.8,31.8,28.1,80.0,0.0,4.3,4.0,350.0,2.0,N 
2108,2022-11-10,24.4,32.0,28.6,76.0,8.5,2.1,4.0,200.0,2.0,N 
2109,2022-11-11,25.2,32.0,28.2,83.0,1.6,5.6,4.0,350.0,1.0,C 
2110,2022-11-12,25.2,32.4,27.7,86.0,24.3,4.5,4.0,360.0,2.0,C 
2111,2022-11-13,24.6,32.8,29.1,80.0,47.0,5.2,4.0,150.0,2.0,C 
2112,2022-11-14,25.6,32.8,28.5,84.0,29.0,3.2,6.0,340.0,2.0,C 
2113,2022-11-15,25.0,31.6,28.0,86.0,11.0,6.3,4.0,350.0,2.0,C 
2114,2022-11-16,23.0,31.4,29.0,76.0,0.0,5.6,6.0,340.0,2.0,C 
2115,2022-11-17,25.4,31.4,27.4,84.0,0.0,3.2,12.0,320.0,2.0,W 
2116,2022-11-18,25.0,31.8,28.4,79.0,1.4,2.0,5.0,0.0,2.0,N 
2117,2022-11-19,24.0,30.4,27.0,81.0,5.0,0.0,6.0,340.0,2.0,C 
2118,2022-11-20,25.2,32.2,29.0,78.0,0.0,4.0,4.0,360.0,2.0,C 
2119,2022-11-21,25.0,32.8,29.0,77.0,0.0,7.6,5.0,360.0,2.0,C 
2120,2022-11-22,25.2,32.4,27.9,84.0,9.2,7.8,4.0,340.0,1.0,C 
2121,2022-11-23,25.0,31.4,27.6,82.0,1.3,6.2,3.0,360.0,1.0,N 
2122,2022-11-24,26.2,31.8,28.0,82.0,0.0,1.1,4.0,20.0,2.0,E 
2123,2022-11-25,25.4,31.4,28.1,78.0,0.0,1.6,6.0,340.0,2.0,C 
2124,2022-11-26,25.0,31.6,27.1,86.0,0.0,3.4,5.0,340.0,2.0,C 
2125,2022-11-27,24.0,31.2,27.2,85.0,4.1,0.6,5.0,220.0,1.0,C 
2126,2022-11-28,24.0,31.8,28.2,78.0,1.3,3.3,4.0,360.0,1.0,C 
2127,2022-11-29,25.6,32.6,27.3,84.0,0.0,6.3,5.0,350.0,2.0,C 
2128,2022-11-30,24.2,31.4,26.7,88.0,12.4,6.3,4.0,330.0,1.0,C 
2129,2022-12-01,24.0,32.2,28.0,79.0,3.3,2.7,4.0,270.0,2.0,C 
2130,2022-12-02,25.0,30.2,27.9,80.0,0.0,6.5,3.0,280.0,2.0,W 
2131,2022-12-03,25.6,31.8,28.8,78.0,0.0,0.3,5.0,340.0,2.0,C 
2132,2022-12-04,24.4,32.0,27.4,88.0,1.9,7.1,4.0,340.0,1.0,C 
2133,2022-12-05,24.0,32.2,27.8,82.0,11.0,4.9,4.0,70.0,1.0,E 
2134,2022-12-06,24.6,32.2,28.7,77.0,0.0,3.6,4.0,340.0,2.0,N 
2135,2022-12-07,25.6,31.4,28.5,80.0,0.0,8.4,5.0,10.0,2.0,NW
2136,2022-12-08,26.6,31.4,28.5,83.0,0.0,5.2,5.0,350.0,2.0,C 
2137,2022-12-09,24.2,33.2,28.5,73.0,0.0,0.5,5.0,340.0,3.0,C 
2138,2022-12-10,24.0,33.2,29.3,75.0,1.6,6.6,5.0,350.0,2.0,C 
2139,2022-12-11,24.2,33.4,29.0,77.0,0.0,6.5,6.0,190.0,2.0,C 
2140,2022-12-12,23.2,32.6,28.9,74.0,18.2,6.8,5.0,350.0,1.0,C 
2141,2022-12-13,24.6,32.4,28.8,81.0,6.0,8.4,6.0,340.0,2.0,C 
2142,2022-12-14,25.6,31.8,28.8,80.0,0.0,8.8,4.0,340.0,1.0,C 
2143,2022-12-15,26.0,32.8,28.1,82.0,0.0,5.8,4.0,190.0,1.0,C 
2144,2022-12-16,25.0,31.6,26.7,88.0,0.8,6.0,6.0,270.0,2.0,C 
2145,2022-12-17,22.8,32.4,27.4,84.0,32.5,2.3,6.0,350.0,2.0,C 
2146,2022-12-18,24.2,32.0,28.2,82.0,1.2,8.2,5.0,340.0,2.0,C 
2147,2022-12-19,25.4,31.0,28.8,82.0,0.3,8.6,4.0,340.0,2.0,N 
2148,2022-12-20,25.2,32.4,27.7,86.0,0.0,2.4,4.0,350.0,1.0,N 
2149,2022-12-21,24.6,32.0,28.1,83.0,5.5,5.6,5.0,320.0,1.0,C 
2150,2022-12-22,25.2,32.0,28.0,84.0,2.7,6.8,7.0,290.0,3.0,C 
2151,2022-12-23,23.6,31.0,28.1,78.0,5.5,3.0,9.0,280.0,5.0,W 
2152,2022-12-24,25.4,31.6,27.6,83.0,3.3,0.6,8.0,280.0,4.0,W 
2153,2022-12-25,24.2,29.8,27.1,86.0,8.5,3.0,9.0,280.0,3.0,W 
2154,2022-12-26,24.6,30.6,26.4,84.0,0.1,0.0,7.0,280.0,2.0,SW
2155,2022-12-27,22.6,29.6,26.3,87.0,82.5,0.0,7.0,280.0,2.0,W 
2156,2022-12-28,23.8,31.6,28.2,78.0,0.0,0.0,7.0,290.0,3.0,W 
2157,2022-12-29,24.0,33.4,26.4,89.0,74.3,7.1,9.0,290.0,3.0,W 
2158,2022-12-30,24.2,28.6,25.8,91.0,2.7,0.8,7.0,350.0,2.0,C 
2159,2022-12-31,23.6,27.0,24.6,96.0,95.3,0.0,4.0,280.0,2.0,W 
2160,2023-01-01,23.0,29.6,26.7,83.0,137.6,0.0,8.0,290.0,4.0,W 
2161,2023-01-02,23.1,30.2,26.8,84.5,76.25,1.8,8.0,300.0,4.0,
2162,2023-01-03,23.2,30.8,26.9,86.0,14.9,3.6,8.0,310.0,4.0,W 
2163,2023-01-04,25.2,31.4,27.7,82.0,0.2,3.0,9.0,290.0,5.0,NW
2164,2023-01-05,24.2,31.6,27.7,83.0,2.2,6.3,7.0,280.0,3.0,W 
2165,2023-01-06,24.4,31.0,26.4,88.0,23.5,0.0,5.0,340.0,2.0,C 
2166,2023-01-07,24.2,31.0,27.2,87.0,15.3,6.2,4.0,350.0,1.0,C 
2167,2023-01-08,25.2,31.0,27.2,88.0,3.6,6.5,4.0,360.0,2.0,C 
2168,2023-01-09,25.2,31.4,28.0,84.0,0.0,5.0,7.0,360.0,2.0,C 
2169,2023-01-10,25.4,31.6,27.9,85.0,0.0,5.2,4.0,340.0,2.0,N 
2170,2023-01-11,25.4,32.2,28.3,85.0,1.5,5.3,7.0,350.0,2.0,N 
2171,2023-01-12,25.0,32.2,28.7,80.0,0.0,5.7,4.0,280.0,2.0,W 
2172,2023-01-13,24.6,31.8,27.4,86.0,0.0,9.4,4.0,280.0,2.0,C 
2173,2023-01-14,24.0,32.0,28.4,79.0,2.8,7.9,5.0,330.0,3.0,NW
2174,2023-01-15,25.8,31.8,28.4,82.0,1.0,10.5,7.0,330.0,2.0,C 
2175,2023-01-16,23.6,32.0,28.1,85.0,13.8,5.5,7.0,330.0,3.0,W 
2176,2023-01-17,21.0,29.6,26.9,88.0,15.15,7.4,7.0,240.0,1.0,C 
2177,2023-01-18,23.8,30.0,25.9,90.0,16.5,0.0,4.0,320.0,1.0,C 
2178,2023-01-19,24.2,31.0,26.9,88.0,23.2,0.0,6.0,320.0,2.0,C 
2179,2023-01-20,25.2,30.0,27.3,88.0,0.0,2.6,4.0,40.0,2.0,C 
2180,2023-01-21,25.0,31.0,27.6,86.0,0.0,1.1,6.0,340.0,2.0,C 
2181,2023-01-22,24.8,31.0,27.6,83.0,0.0,4.8,5.0,330.0,2.0,C 
2182,2023-01-23,25.2,31.2,26.7,89.0,1.5,7.2,4.0,340.0,2.0,C 
2183,2023-01-24,25.0,32.0,27.9,85.0,8.5,4.5,6.0,320.0,2.0,W 
2184,2023-01-25,25.0,30.2,26.4,90.0,8.0,5.9,5.0,260.0,2.0,W 
2185,2023-01-26,24.8,31.6,27.5,84.0,0.2,1.5,4.0,280.0,2.0,W 
2186,2023-01-27,24.8,30.2,26.7,90.0,11.5,2.7,6.0,280.0,2.0,C 
2187,2023-01-28,24.8,27.8,26.0,93.0,0.9,0.0,5.0,240.0,1.0,C 
2188,2023-01-29,23.6,30.0,26.4,90.0,4.0,0.9,9.0,330.0,3.0,W 
2189,2023-01-30,25.0,31.4,27.9,84.0,0.0,2.0,5.0,290.0,2.0,W 
2190,2023-01-31,25.4,31.6,27.3,88.0,0.0,1.9,5.0,310.0,1.0,C 
2191,2023-02-01,25.0,29.8,27.0,87.0,4.8,1.3,9.0,280.0,2.0,W 
2192,2023-02-02,25.0,30.2,26.5,91.0,0.6,2.2,5.0,280.0,2.0,W 
2193,2023-02-03,23.6,29.4,26.7,86.0,62.2,0.0,4.0,250.0,2.0,W 
2194,2023-02-04,24.8,31.2,27.2,87.0,0.0,1.1,5.0,260.0,2.0,C 
2195,2023-02-05,24.6,30.6,27.6,86.0,27.4,3.6,5.0,260.0,2.0,W 
2196,2023-02-06,25.4,30.8,27.4,85.0,0.0,1.5,5.0,320.0,2.0,C 
2197,2023-02-07,25.2,31.6,27.2,87.0,0.2,2.1,7.0,320.0,3.0,W 
2198,2023-02-08,24.6,30.0,26.8,90.0,0.4,2.2,5.0,320.0,2.0,C 
2199,2023-02-09,25.0,31.0,27.2,89.0,3.6,1.2,6.0,290.0,3.0,W 
2200,2023-02-10,24.8,31.4,27.6,80.0,21.1,4.4,5.0,280.0,3.0,W 
2201,2023-02-11,24.0,30.4,26.7,88.0,38.6,8.0,8.0,250.0,3.0,W 
2202,2023-02-12,24.6,31.6,28.1,82.0,7.0,2.5,8.0,280.0,3.0,W 
2203,2023-02-13,24.6,31.0,26.8,86.0,0.0,4.7,4.0,360.0,1.0,C 
2204,2023-02-14,24.6,31.0,26.7,88.0,1.0,5.1,6.0,290.0,2.0,C 
2205,2023-02-15,24.8,31.8,27.2,86.0,2.3,5.9,4.0,340.0,2.0,C 
2206,2023-02-16,24.6,31.2,26.4,87.0,1.9,4.2,7.0,30.0,2.0,C 
2207,2023-02-17,24.4,31.0,27.3,87.0,27.3,4.5,7.0,320.0,3.0,C 
2208,2023-02-18,25.0,31.0,26.6,88.0,2.2,4.8,5.0,290.0,1.0,C 
2209,2023-02-19,23.4,31.0,26.1,88.0,3.2,3.3,6.0,280.0,2.0,C 
2210,2023-02-20,24.4,31.2,26.9,86.0,17.0,8.6,5.0,350.0,1.0,C 
2211,2023-02-21,24.4,31.4,27.4,84.0,49.0,6.1,5.0,310.0,2.0,W 
2212,2023-02-22,24.8,30.0,26.7,86.0,15.5,8.8,5.0,300.0,3.0,W 
2213,2023-02-23,23.4,30.8,26.1,83.0,13.9,3.2,6.0,320.0,3.0,W 
2214,2023-02-24,24.0,31.0,26.7,86.0,13.1,2.7,9.0,270.0,4.0,W 
2215,2023-02-25,24.6,30.2,27.4,85.0,1.2,2.8,8.0,270.0,4.0,W 
2216,2023-02-26,24.6,31.0,26.5,89.0,6.5,2.5,10.0,300.0,4.0,W 
2217,2023-02-27,24.2,29.2,25.3,93.0,11.8,3.4,8.0,270.0,3.0,W 
2218,2023-02-28,23.6,30.4,25.4,92.0,48.9,1.5,9.0,270.0,3.0,W 
2219,2023-03-01,23.0,30.6,26.0,86.0,3.8,1.6,6.0,320.0,2.0,C 
2220,2023-03-02,24.4,28.2,24.9,94.0,13.5,2.7,5.0,290.0,2.0,W 
2221,2023-03-03,23.4,31.0,26.8,86.0,47.4,0.4,4.0,320.0,2.0,C 
2222,2023-03-04,23.9,31.2,27.1,84.5,37.85,3.2,5.5,305.0,2.5,
2223,2023-03-05,24.4,31.4,27.4,83.0,28.3,6.0,7.0,290.0,3.0,W 
2224,2023-03-06,24.8,31.4,27.9,81.0,1.8,8.3,5.0,290.0,2.0,W 
2225,2023-03-07,25.2,31.0,27.7,84.0,0.0,7.5,5.0,340.0,2.0,C 
2226,2023-03-08,25.0,31.4,27.9,85.0,0.0,8.6,5.0,320.0,2.0,C 
2227,2023-03-09,25.6,31.4,27.9,83.0,8.5,4.4,5.0,290.0,2.0,C 
2228,2023-03-10,25.0,32.0,28.1,80.0,0.0,6.0,6.0,360.0,2.0,C 
2229,2023-03-11,25.6,32.6,28.5,79.0,0.0,8.7,5.0,350.0,2.0,C 
2230,2023-03-12,25.4,31.4,28.5,81.0,0.0,7.2,3.0,350.0,2.0,W 
2231,2023-03-13,24.0,31.2,27.4,80.0,0.0,7.4,7.0,340.0,3.0,N 
2232,2023-03-14,26.0,32.2,28.1,81.0,0.0,9.7,7.0,350.0,2.0,C 
2233,2023-03-15,23.8,31.8,27.8,81.0,7.4,6.6,5.0,20.0,2.0,C 
2234,2023-03-16,25.6,32.4,28.8,80.0,0.0,3.2,5.0,340.0,2.0,C 
2235,2023-03-17,25.6,32.2,28.4,80.0,0.0,6.2,6.0,340.0,2.0,C 
2236,2023-03-18,25.0,32.6,28.0,82.0,0.0,7.7,3.0,150.0,2.0,N 
2237,2023-03-19,25.2,33.0,29.0,80.0,0.0,7.1,6.0,350.0,2.0,N 
2238,2023-03-20,25.8,32.0,27.9,83.0,0.0,6.6,4.0,260.0,2.0,C 
2239,2023-03-21,24.2,33.4,27.9,81.0,8.1,6.6,4.0,45.0,2.0,NE
2240,2023-03-22,25.4,32.2,28.4,79.0,0.0,5.1,5.0,350.0,2.0,N 
2241,2023-03-23,26.0,32.2,28.7,82.0,23.6,8.1,7.0,350.0,2.0,C 
2242,2023-03-24,25.2,32.4,28.8,79.0,0.0,10.4,5.0,280.0,2.0,C 
2243,2023-03-25,26.2,31.6,28.6,84.0,0.0,9.9,4.0,310.0,2.0,C 
2244,2023-03-26,24.8,31.8,28.4,82.0,0.0,5.8,5.0,280.0,2.0,W 
2245,2023-03-27,24.4,31.6,27.7,84.0,7.4,5.7,6.0,340.0,2.0,C 
2246,2023-03-28,25.0,31.2,27.6,85.0,1.2,5.7,5.0,350.0,2.0,C 
2247,2023-03-29,24.6,31.8,27.8,82.0,4.2,4.3,6.0,350.0,2.0,C 
2248,2023-03-30,25.4,32.2,28.6,79.0,0.6,5.1,6.0,340.0,2.0,NW
2249,2023-03-31,25.4,32.2,27.9,83.0,0.2,4.2,4.0,340.0,2.0,C 
2250,2023-04-01,24.6,32.0,26.5,88.0,0.0,3.4,4.0,170.0,1.0,C 
2251,2023-04-02,24.0,31.6,26.8,82.0,13.3,2.6,4.0,360.0,2.0,C 
2252,2023-04-03,24.6,31.6,27.3,87.0,0.0,6.6,4.0,360.0,2.0,C 
2253,2023-04-04,24.6,31.6,28.1,80.0,9.2,8.5,5.0,350.0,1.0,C 
2254,2023-04-05,24.8,32.0,27.9,80.0,0.0,5.7,5.0,350.0,2.0,C 
2255,2023-04-06,25.6,32.2,27.7,83.0,0.0,9.6,6.0,320.0,2.0,C 
2256,2023-04-07,25.0,32.6,28.1,77.0,0.0,4.3,7.0,350.0,2.0,SW
2257,2023-04-08,24.8,31.8,27.2,84.0,0.0,4.7,7.0,350.0,2.0,C 
2258,2023-04-09,24.0,31.0,27.7,84.0,9.4,6.9,5.0,340.0,2.0,C 
2259,2023-04-10,24.4,31.2,27.4,84.0,0.0,7.9,6.0,250.0,2.0,C 
2260,2023-04-11,24.6,31.4,28.0,82.0,5.4,4.9,5.0,350.0,2.0,C 
2261,2023-04-12,25.4,32.6,29.1,79.0,3.7,5.8,5.0,20.0,2.0,C 
2262,2023-04-13,25.0,32.0,28.1,83.0,9.0,0.0,3.0,320.0,0.0,C 
2263,2023-04-14,24.8,32.2,28.4,82.0,0.0,3.4,6.0,350.0,2.0,C 
2264,2023-04-15,24.8,33.0,29.1,77.0,0.0,6.6,5.0,320.0,2.0,NW
2265,2023-04-16,24.6,32.2,29.0,77.0,0.0,6.6,5.0,320.0,2.0,NW
2266,2023-04-17,26.4,32.2,28.9,80.0,0.0,5.7,5.0,10.0,2.0,N 
2267,2023-04-18,27.0,34.6,29.9,77.0,0.0,5.8,5.0,350.0,2.0,N 
2268,2023-04-19,27.0,34.8,30.1,74.0,0.0,7.3,4.0,350.0,2.0,N 
2269,2023-04-20,26.2,33.2,28.8,84.0,0.0,8.6,4.0,100.0,1.0,C 
2270,2023-04-21,25.8,33.2,29.0,82.0,1.4,6.5,6.0,340.0,2.0,C 
2271,2023-04-22,26.4,34.2,29.4,77.0,2.8,5.3,7.0,340.0,3.0,C 
2272,2023-04-23,26.6,34.6,30.3,74.0,5.8,9.6,6.0,110.0,2.0,C 
2273,2023-04-24,27.0,34.2,29.8,74.0,0.0,9.4,6.0,130.0,3.0,C 
2274,2023-04-25,24.4,33.6,28.8,83.0,4.0,8.4,5.0,120.0,2.0,C 
2275,2023-04-26,25.4,33.4,29.2,81.0,21.0,8.1,5.0,40.0,2.0,N 
2276,2023-04-27,25.4,34.8,29.4,78.0,11.6,10.5,4.0,70.0,2.0,C 
2277,2023-04-28,25.2,33.2,29.4,80.0,0.2,6.0,5.0,310.0,2.0,C 
